timestamp,gender,age,enrolled_college,region,work_hours_week,personal_income,household_income,Are you or your family eligible for SNAP benefits or any governmental assistance program?,education_level,gpa_range,physical_activity_freq,dietary_style,food_thoughts_daily,fies_q1,fies_q2,fies_q3,fies_q4,fies_q5,fies_q6,fies_q7,fies_q8,rs_q1,rs_q2,rs_q3,rs_q4,rs_q5,rs_q6,smm_q1,smm_q2,smm_q3,smm_q4,smm_q5,smm_q6,smm_q7,smm_q8,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,k10_q1,k10_q2,k10_q3,k10_q4,k10_q5,k10_q6,exercise_days_week,breakfast_freq,whole_grains_freq,dairy_freq,caffeine_freq,fruits_freq,nuts_freq,rice_pasta_freq,meat_freq,leafy_veg_freq,beans_freq,fish_freq,fast_food_freq,multivitamin_freq,fish_oil_freq,fies_score,fies_level,resilience_score,RS_level,smm_score,smm_level,k10_score,k10_level
2022-09-30 10:31:36.328,Female,50 and older,No,North America/Central America,Not applicable,"$100,000 or greater","$250,000 or more",No,High School,Not applicable,,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,Almost never,Almost never,Almost never,Very often,Very often,Never,Fairly Often,Fairly Often,Almost never,Never,3.2295719844357977,2.864229765013055,2.0,2.776141384388807,3.1576200417536535,2.8990066225165565,,3 times,1 time,5 times or more,5 times or more,3 times,Never,2 times,4 times,3 times,Never,3.0,2.0,0.0,0.0,0.0,High food security,23.0,High resilience,8.0,Likely to have a debilitating effect,16.926569798107867,Moderate psychological distress
2022-09-30 10:35:48.820,Female,18-22,No,North America/Central America,11-20 hours,"$1 to $4,999","$60,000 to $69,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,5 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,Sometimes,Fairly often,Sometimes,Very often,Fairly Often,Never,Sometimes,Fairly Often,Sometimes,Never,3.0,2.0,4.0,2.776141384388807,4.0,2.8990066225165565,6-7 times,6 or 7 times,Never,5 times or more,5 times or more,4 times,Never,3 times,2 times,1 time,2 times,0.0,2.0,0.0,0.0,0.0,High food security,22.0,High resilience,12.0,Likely to have a moderate effect,18.675148006905363,Severe psychological distress
2022-09-30 10:37:35.048,Female,50 and older,No,North America/Central America,Not applicable,"30,000 to 49,999","$30,000 to $39,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",2.3-2.69,1 time,I don’t follow a specific diet,12+,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,Sometimes,Fairly often,Sometimes,Fairly Often,Sometimes,Almost never,Fairly Often,Sometimes,Fairly Often,Almost never,3.0,2.0,2.0,3.0,4.0,2.0,,4 times,Never,5 times or more,5 times or more,3 times,Never,4 times,4 times,2 times,1 time,1.0,3.0,0.0,0.0,2.0,Low food security,14.0,Normal resilience,8.0,Likely to have a debilitating effect,16.0,Moderate psychological distress
2022-09-30 10:40:53.293,Male,22-29,No,North America/Central America,Not applicable,0,"$20,000 to $29,999",Yes,High School,2.7-2.99,3 times,Western Diet,0-3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Very often,Very often,Very often,Very often,Sometimes,Very often,Almost never,Almost never,Very Often,Very often,3.0,3.0,4.0,4.0,5.0,3.0,2 times,2 times,1 time,5 times or more,5 times or more,Never,Never,1 time,3 times,Never,Never,0.0,2.0,0.0,0.0,5.0,Very low food security,9.0,Low resilience,4.0,Likely to have a debilitating effect,22.0,Severe psychological distress
2022-09-30 10:53:37.181,Female,50 and older,No,North America/Central America,Less than 10 hours,"$50,000 to 74,999","$70,000 to $79,999",No,High School,2.3-2.69,1 time,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,3.0,3.0,3.0,3.0,3.0,3.0,3 times,3 times,3 times,3 times,3 times,3 times,3 times,3 times,3 times,3 times,3 times,3.0,3.0,3.0,3.0,0.0,High food security,18.0,Normal resilience,16.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-09-30 10:56:02.502,Male,30-39,No,North America/Central America,More than 40 hours,"30,000 to 49,999","$40,000 to $49,999",Not sure,High School,3.4-3.69,,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,Never,Almost never,Sometimes,Fairly Often,Very often,Almost never,Fairly Often,Fairly Often,Almost never,Never,2.0,2.864229765013055,3.0,2.776141384388807,3.1576200417536535,2.8990066225165565,,6 or 7 times,Never,5 times or more,5 times or more,1 time,1 time,4 times,5 times or more,Never,1 time,1.0,2.0,4.0,0.0,0.0,High food security,26.0,High resilience,19.0,Likely to have a moderate effect,16.69699781367207,Moderate psychological distress
2022-09-30 10:57:57.135,Female,30-39,No,North America/Central America,More than 40 hours,"30,000 to 49,999","$100,000 to $149,999",No,High School,Not applicable,,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,Sometimes,Fairly often,Very often,Almost never,Almost never,Fairly often,Almost never,Almost never,Sometimes,Fairly often,3.0,3.0,3.0,3.0,2.0,2.0,,Never,Never,5 times or more,5 times or more,3 times,1 time,2 times,5 times or more,1 time,1 time,1.0,4.0,1.0,0.0,0.0,High food security,14.0,Normal resilience,9.0,Likely to have a debilitating effect,16.0,Moderate psychological distress
2022-09-30 11:17:11.231,Female,40-49,No,North America/Central America,21 to 30 hours,0,"$70,000 to $79,999",No,High School,Not applicable,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,Sometimes,Sometimes,Fairly often,Fairly Often,Sometimes,Almost never,Fairly Often,Very often,Sometimes,Almost never,2.0,2.0,2.0,2.776141384388807,3.1576200417536535,2.8990066225165565,6-7 times,6 or 7 times,4 times,4 times,3 times,3 times,1 time,3 times,5 times or more,3 times,2 times,1.0,1.0,0.0,0.0,0.0,High food security,20.0,Normal resilience,12.0,Likely to have a moderate effect,14.832768048659016,Moderate psychological distress
2022-09-30 11:54:23.654,Female,50 and older,No,North America/Central America,More than 40 hours,"$50,000 to 74,999","$70,000 to $79,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,4 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,Almost never,Almost never,Sometimes,Fairly Often,Fairly Often,Never,Fairly Often,Fairly Often,Never,Never,2.0,2.864229765013055,2.0,2.776141384388807,2.0,2.8990066225165565,4 times,3 times,3 times,4 times,2 times,5 times or more,4 times,3 times,5 times or more,5 times or more,3 times,2.0,1.0,0.0,0.0,0.0,High food security,21.0,Normal resilience,19.0,Likely to have a moderate effect,14.539377771918417,Moderate psychological distress
2022-09-30 12:05:02.952,Female,50 and older,No,North America/Central America,More than 40 hours,"$100,000 or greater","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",2.7-2.99,,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,Sometimes,Fairly often,Very often,Fairly Often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Almost never,4.0,2.0,5.0,2.0,3.0,2.0,,6 or 7 times,,5 times or more,5 times or more,4 times,Never,2 times,5 times or more,4 times,1 time,1.0,2.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,12.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-09-30 12:24:52.923,Female,50 and older,No,North America/Central America,Not applicable,"$1 to $4,999","$40,000 to $49,999",No,High School,Not applicable,1 time,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,Sometimes,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Sometimes,Fairly often,3.0,2.0,2.0,3.0,3.0,3.0,,2 times,2 times,2 times,5 times or more,Never,1 time,1 time,1 time,Never,Never,0.0,3.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,14.0,Likely to have a moderate effect,16.0,Moderate psychological distress
2022-09-30 12:27:00.862,Female,50 and older,No,North America/Central America,More than 40 hours,"30,000 to 49,999","$80,000 to $89,999",No,High School,Not applicable,6-7 times,I don’t follow a specific diet,4-7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,Sometimes,Fairly often,Fairly often,Fairly Often,Sometimes,Sometimes,Fairly Often,Fairly Often,Fairly Often,Fairly often,3.0,3.0,3.0,2.0,3.0,3.0,4 times,5 times,Never,4 times,Never,3 times,1 time,1 time,3 times,2 times,Never,1.0,2.0,0.0,0.0,1.0,High food security,20.0,Normal resilience,14.0,Likely to have a moderate effect,17.0,Moderate psychological distress
2022-09-30 12:30:39.396,Female,50 and older,No,North America/Central America,More than 40 hours,"$20,000 to 29,999","$20,000 to $29,999",Yes,High School,Not applicable,,I don’t follow a specific diet,0-3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Very often,Fairly often,Very often,Never,Never,Very often,Never,Almost never,Fairly Often,Very often,3.0,4.0,4.0,3.0,4.0,4.0,,6 or 7 times,Never,5 times or more,5 times or more,4 times,3 times,2 times,4 times,1 time,Never,0.0,2.0,0.0,0.0,6.0,Very low food security,11.0,Low resilience,12.0,Likely to have a moderate effect,22.0,Severe psychological distress
2022-09-30 15:17:45.157,Female,18-22,Yes,North America/Central America,21 to 30 hours,"$10,000 to $19,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,2 times,I don’t follow a specific diet,0-3,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Very often,Sometimes,Very often,Fairly Often,Fairly Often,Fairly often,Sometimes,Sometimes,Very Often,Fairly often,5.0,4.0,5.0,3.0,4.0,2.0,,Never,1 time,4 times,3 times,2 times,Never,3 times,1 time,Never,Never,1.0,3.0,0.0,0.0,6.0,Very low food security,14.0,Normal resilience,4.0,Likely to have a debilitating effect,23.0,Severe psychological distress
2022-09-30 17:52:40.141,Female,40-49,No,North America/Central America,More than 40 hours,"$100,000 or greater","$150,000 to $249,999",No,"Master's Degree (MS, MBA, MPH, etc.)",3.7-4.0,6-7 times,Macro based. High protein and low fat,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sometimes,Almost never,Sometimes,Very often,Fairly Often,Never,Fairly Often,Very often,Sometimes,Never,2.0,2.864229765013055,3.0,2.776141384388807,3.0,2.8990066225165565,6-7 times,6 or 7 times,4 times,1 time,5 times or more,2 times,2 times,3 times,5 times or more,5 times or more,Never,1.0,0.0,0.0,0.0,0.0,High food security,27.0,High resilience,0.0,Likely to have a debilitating effect,16.539377771918417,Moderate psychological distress
2022-09-30 18:34:28.481,Female,50 and older,No,North America/Central America,31-40 hours,"$20,000 to 29,999","$60,000 to $69,999",No,High School,3.7-4.0,3 times,I don’t follow a specific diet,4-7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,3.0,2.0,2.0,2.0,3.0,2.0,2 times,1 time,2 times,5 times or more,5 times or more,3 times,3 times,3 times,5 times or more,3 times,Never,2.0,2.0,0.0,0.0,1.0,High food security,17.0,Normal resilience,10.0,Likely to have a debilitating effect,14.0,Moderate psychological distress
2022-09-30 20:57:26.960,Female,50 and older,No,North America/Central America,More than 40 hours,"30,000 to 49,999","$30,000 to $39,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,6-7 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,Sometimes,Sometimes,Sometimes,Very often,Sometimes,Almost never,Very often,Very often,Sometimes,Sometimes,2.0,3.0,4.0,2.776141384388807,3.1576200417536535,2.8990066225165565,6-7 times,6 or 7 times,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,0.0,1.0,0.0,0.0,0.0,High food security,27.0,High resilience,13.0,Likely to have a moderate effect,17.832768048659016,Out of range
2022-10-01 07:35:55.690,Female,22-29,No,North America/Central America,More than 40 hours,"$75,000 to 99,999","$150,000 to $249,999",No,High School,Not applicable,3 times,I don’t follow a specific diet,0-3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Almost never,Sometimes,Almost never,Never,Fairly Often,Almost never,Sometimes,Sometimes,Almost never,Sometimes,2.0,2.0,4.0,2.0,3.0,4.0,3 times,3 times,5 times or more,5 times or more,5 times or more,2 times,Never,3 times,5 times or more,5 times or more,Never,3.0,3.0,0.0,0.0,6.0,Very low food security,20.0,Normal resilience,5.0,Likely to have a debilitating effect,17.0,Moderate psychological distress
2022-10-01 20:39:35.704,Female,40-49,No,North America/Central America,More than 40 hours,"30,000 to 49,999","$100,000 to $149,999",No,High School,Not applicable,6-7 times,Gluten free beef and seafood free ,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,Fairly often,Sometimes,Fairly often,Fairly Often,Sometimes,Almost never,Sometimes,Fairly Often,Sometimes,Never,3.0,2.0,3.0,2.776141384388807,2.0,2.8990066225165565,6-7 times,6 or 7 times,Never,5 times or more,5 times or more,5 times or more,1 time,2 times,5 times or more,5 times or more,2 times,0.0,1.0,0.0,0.0,0.0,High food security,29.0,High resilience,12.0,Likely to have a moderate effect,15.675148006905363,Moderate psychological distress
2022-10-01 21:16:32.863,Male,50 and older,No,North America/Central America,More than 40 hours,"$50,000 to 74,999","$50,000 to $59,999",No,Less than High School,2.7-2.99,6-7 times,Western Diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,Sometimes,Almost never,Sometimes,Very often,Fairly Often,Almost never,Fairly Often,Fairly Often,Sometimes,Almost never,3.2295719844357977,2.864229765013055,2.0,2.776141384388807,2.0,2.8990066225165565,3 times,4 times,1 time,5 times or more,5 times or more,3 times,1 time,4 times,5 times or more,Never,3 times,0.0,4.0,0.0,0.0,0.0,High food security,26.0,High resilience,19.0,Likely to have a moderate effect,15.768949756354214,Moderate psychological distress
2022-10-02 23:56:51.234,Female,50 and older,No,North America/Central America,Not applicable,"$10,000 to $19,999","$10,000 to $19,999",Yes,High School,Not applicable,3 times,I don’t follow a specific diet,0-3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,2.0,2.0,2.0,2.0,3.0,2.0,3 times,2 times,1 time,2 times,5 times or more,2 times,2 times,2 times,1 time,3 times,2 times,0.0,1.0,0.0,0.0,5.0,Very low food security,18.0,Normal resilience,15.0,Likely to have a moderate effect,13.0,Moderate psychological distress
2022-10-05 19:35:55.559,Female,22-29,No,North America/Central America,21 to 30 hours,0,"$30,000 to $39,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,4 times,I don’t follow a specific diet,4-7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Fairly Often,Sometimes,Almost never,3.0,2.864229765013055,3.0,2.0,2.0,3.0,4 times,6 or 7 times,1 time,5 times or more,5 times or more,4 times,Never,2 times,5 times or more,2 times,Never,3.0,3.0,0.0,0.0,1.0,High food security,20.0,Normal resilience,9.0,Likely to have a debilitating effect,15.864229765013055,Moderate psychological distress
2022-10-11 19:16:51.329,Male,18-22,No,North America/Central America,Not applicable,"$20,000 to 29,999","$20,000 to $29,999",Not sure,High School,Not applicable,5 times,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Almost never,Almost never,Sometimes,Fairly Often,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,3.2295719844357977,2.864229765013055,3.2310838445807772,2.776141384388807,3.1576200417536535,2.8990066225165565,3 times,2 times,5 times or more,5 times or more,5 times or more,2 times,Never,2 times,5 times or more,2 times,1 time,2.0,3.0,0.0,0.0,0.0,High food security,19.0,Normal resilience,17.0,Likely to have a moderate effect,18.157653642688643,Severe psychological distress
2022-10-11 19:38:27.830,Female,50 and older,No,North America/Central America,Not applicable,"$20,000 to 29,999","$50,000 to $59,999",No,High School,Not applicable,2 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,3.0,3.0,3.0,3.0,3.0,3.0,2 times,2 times,2 times,3 times,5 times or more,5 times or more,1 time,1 time,3 times,1 time,Never,1.0,0.0,0.0,0.0,0.0,High food security,17.0,Normal resilience,14.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-10-11 21:47:12.169,Female,30-39,No,North America/Central America,More than 40 hours,"$50,000 to 74,999","$150,000 to $249,999",No,"Master's Degree (MS, MBA, MPH, etc.)",3.7-4.0,2 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost never,Fairly Often,Fairly Often,Almost never,Almost never,2.0,2.864229765013055,3.2310838445807772,2.776141384388807,2.0,2.8990066225165565,2 times,6 or 7 times,4 times,5 times or more,1 time,3 times,5 times or more,3 times,4 times,2 times,4 times,2.0,0.0,0.0,0.0,0.0,High food security,20.0,Normal resilience,18.0,Likely to have a moderate effect,15.770461616499194,Moderate psychological distress
2022-10-11 21:47:23.679,Female,22-29,No,North America/Central America,More than 40 hours,"30,000 to 49,999","$60,000 to $69,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",2.3-2.69,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,3.0,3.0,3.0,3.0,3.0,3.0,3 times,4 times,Never,5 times or more,5 times or more,Never,Never,5 times or more,5 times or more,3 times,3 times,1.0,4.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,15.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-10-11 21:49:55.875,Male,18-22,Yes,North America/Central America,Not applicable,"$20,000 to 29,999","$250,000 or more",No,High School,3.7-4.0,3 times,Gluten free,4-7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,Sometimes,Fairly often,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,3.0,2.0,3.0,2.0,3.0,2.8990066225165565,2 times,6 or 7 times,3 times,Never,5 times or more,2 times,Never,4 times,5 times or more,1 time,Never,0.0,2.0,0.0,0.0,4.0,Low food security,19.0,Normal resilience,9.0,Likely to have a debilitating effect,15.899006622516556,Moderate psychological distress
2022-10-11 22:07:16.240,Male,18-22,Yes,North America/Central America,Not applicable,0,"$100,000 to $149,999",No,High School,3.7-4.0,5 times,I don’t follow a specific diet,4-7,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Very often,Very often,Very often,Sometimes,Never,Almost never,Almost never,Fairly Often,Very Often,Almost never,4.0,3.0,5.0,3.0,3.0,2.0,4 times,5 times,3 times,4 times,2 times,2 times,Never,3 times,4 times,2 times,3 times,2.0,4.0,0.0,0.0,3.0,Low food security,9.0,Low resilience,7.0,Likely to have a debilitating effect,20.0,Severe psychological distress
2022-10-11 23:05:04.412,Female,22-29,Yes,North America/Central America,21 to 30 hours,"$10,000 to $19,999","$10,000 to $19,999",No,"Master's Degree (MS, MBA, MPH, etc.)",3.7-4.0,3 times,Vegetarian,4-7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Sometimes,Very often,Very often,Almost never,Almost never,Fairly often,Sometimes,Sometimes,Fairly Often,Very often,3.0,4.0,3.0,4.0,5.0,3.0,3 times,5 times,5 times or more,5 times or more,5 times or more,5 times or more,Never,2 times,Never,2 times,4 times,0.0,1.0,0.0,0.0,7.0,Very low food security,6.0,Low resilience,7.0,Likely to have a debilitating effect,22.0,Severe psychological distress
2022-10-11 23:16:10.208,Female,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$90,000 to $99,999",No,High School,3.7-4.0,,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,Fairly often,Fairly often,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,3.0,3.0,2.0,4.0,4.0,4.0,,,Never,3 times,3 times,3 times,Never,3 times,4 times,2 times,Never,0.0,3.0,1.0,0.0,0.0,High food security,24.0,High resilience,20.0,Likely to have a moderate effect,20.0,Severe psychological distress
2022-10-11 23:17:59.768,Male,18-22,No,North America/Central America,11-20 hours,"4,999 to $9,999","$250,000 or more",No,High School,3.7-4.0,2 times,Western Diet,0-3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,Very often,Sometimes,Almost never,Fairly Often,Fairly Often,Sometimes,Sometimes,Fairly Often,Fairly Often,Sometimes,2.0,3.0,4.0,2.776141384388807,4.0,2.8990066225165565,1 time,4 times,2 times,5 times or more,3 times,3 times,1 time,4 times,4 times,1 time,Never,3.0,3.0,0.0,0.0,1.0,High food security,22.0,High resilience,17.0,Likely to have a moderate effect,18.675148006905363,Severe psychological distress
2022-10-11 23:25:22.209,Male,22-29,No,North America/Central America,More than 40 hours,"$50,000 to 74,999","$90,000 to $99,999",No,High School,3.0-3.39,6-7 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,Sometimes,Fairly often,Fairly often,Very often,Sometimes,Almost never,Never,Fairly Often,Very Often,Sometimes,4.0,2.0,5.0,2.0,3.0,2.0,6-7 times,3 times,5 times or more,4 times,5 times or more,2 times,3 times,2 times,4 times,2 times,1 time,1.0,2.0,0.0,0.0,0.0,High food security,17.0,Normal resilience,22.0,Likely to have an enhancing effect,18.0,Severe psychological distress
2022-10-11 23:48:30.093,Female,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$10,000 to $19,999",Yes,High School,Not applicable,,I don’t follow a specific diet,0-3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Almost never,Sometimes,3.0,2.0,4.0,2.0,2.0,2.8990066225165565,,6 or 7 times,Never,1 time,5 times or more,3 times,1 time,5 times or more,1 time,2 times,Never,0.0,2.0,0.0,0.0,3.0,Low food security,19.0,Normal resilience,17.0,Likely to have a moderate effect,15.899006622516556,Moderate psychological distress
2022-10-12 00:35:20.897,Female,40-49,No,North America/Central America,Not applicable,"4,999 to $9,999","$40,000 to $49,999",Yes,High School,Not applicable,2 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,2.0,Sometimes,Fairly often,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,4.0,4.0,3.0,3.0,3.0,4.0,,6 or 7 times,2 times,5 times or more,5 times or more,3 times,Never,2 times,4 times,2 times,1 time,0.0,2.0,0.0,0.0,0.0,High food security,11.0,Low resilience,14.0,Likely to have a moderate effect,21.0,Severe psychological distress
